Arrival_Time,Creation_Time,x,y,z
1427705203160,1427707020596572560,0.19404602,-0.36123657,9.75499
1427705203165,1427707020601607960,0.16072083,-0.41003418,9.735947
1427705203170,1427707020606704395,0.19047546,-0.3826599,9.7478485
1427705203175,1427707020611617726,0.21665955,-0.41479492,9.713333
1427705203180,1427707020616653126,0.17024231,-0.36361694,9.762131
1427705203185,1427707020621749561,0.21070862,-0.3909912,9.659775
1427705203190,1427707020626723927,0.22380066,-0.37194824,9.800217
1427705203196,1427707020631850880,0.19047546,-0.41241455,9.814499
1427705203200,1427707020636886280,0.15834045,-0.41836548,9.7799835
1427705203205,1427707020641799610,0.21546936,-0.3743286,9.713333
1427705203210,1427707020646835011,0.2202301,-0.3588562,9.734756
1427705203216,1427707020651900929,0.07621765,-0.38146973,9.815689
1427705203221,1427707020656936329,0.15596008,-0.36956787,9.777603
1427705203226,1427707020661971729,0.16786194,-0.34933472,9.797836
1427705203231,1427707020667007130,0.18452454,-0.38980103,9.662155
1427705203236,1427707020672042530,0.19404602,-0.41479492,9.75618
1427705203241,1427707020677077931,0.13691711,-0.37194824,9.699051
1427705203246,1427707020682113331,0.15715027,-0.4576416,9.764511
1427705203251,1427707020687148731,0.18333435,-0.3826599,9.726425
1427705203256,1427707020692184132,0.15238953,-0.37313843,9.816879
1427705203261,1427707020697219532,0.12620544,-0.3600464,9.797836
1427705203266,1427707020702254933,0.117874146,-0.3517151,9.729996
1427705203271,1427707020707290333,0.1869049,-0.4005127,9.772842
1427705203277,1427707020712325733,0.18452454,-0.3588562,9.75618
1427705203281,1427707020717361134,0.13215637,-0.41955566,9.674057
1427705203286,1427707020722396534,0.1547699,-0.3993225,9.750229
1427705203291,1427707020727431935,0.13572693,-0.3600464,9.784744
1427705203296,1427707020732467335,0.17024231,-0.38027954,9.708572
1427705203301,1427707020737502735,0.1464386,-0.41241455,9.746658
1427705203307,1427707020742538136,0.16786194,-0.3671875,9.707382
1427705203311,1427707020747573536,0.16667175,-0.33148193,9.707382
1427705203316,1427707020752608936,0.19880676,-0.41955566,9.75856
1427705203321,1427707020757644337,0.17500305,-0.38623047,9.837112
1427705203327,1427707020762679737,0.13215637,-0.40170288,9.7668915
1427705203331,1427707020767715138,0.14405823,-0.3600464,9.775223
1427705203336,1427707020772750538,0.14167786,-0.3517151,9.75975
1427705203341,1427707020777785938,0.1464386,-0.41122437,9.743088
1427705203346,1427707020782821339,0.096450806,-0.408844,9.738327
1427705203351,1427707020787856739,0.19285583,-0.39813232,9.687149
1427705203357,1427707020792892140,0.13215637,-0.3993225,9.75975
1427705203362,1427707020797927540,0.21308899,-0.36956787,9.774033
1427705203367,1427707020802962940,0.12025452,-0.37789917,9.775223
1427705203372,1427707020807998341,0.12025452,-0.36242676,9.789505
1427705203377,1427707020813033741,0.18333435,-0.38980103,9.782364
1427705203382,1427707020818069142,0.18333435,-0.41836548,9.777603
1427705203387,1427707020823104542,0.16191101,-0.3909912,9.800217
1427705203392,1427707020828139942,0.16191101,-0.3433838,9.797836
1427705203397,1427707020833175343,0.15596008,-0.37313843,9.762131
1427705203402,1427707020838210743,0.14881897,-0.3671875,9.777603
1427705203407,1427707020843246144,0.16072083,-0.4005127,9.775223
1427705203412,1427707020848281544,0.16667175,-0.3993225,9.744278
1427705203417,1427707020853316944,0.1214447,-0.37313843,9.716904
1427705203422,1427707020858352345,0.15000916,-0.37670898,9.660965
1427705203427,1427707020863387745,0.16191101,-0.3826599,9.776413
1427705203432,1427707020868423145,0.14524841,-0.37194824,9.764511
1427705203437,1427707020873458546,0.16548157,-0.3421936,9.75618
1427705203442,1427707020878493946,0.18333435,-0.40527344,9.739517
1427705203447,1427707020883529347,0.21070862,-0.3505249,9.781174
1427705203452,1427707020888564747,0.12382507,-0.30291748,9.69191
1427705203457,1427707020893600147,0.14286804,-0.37075806,9.803787
1427705203462,1427707020898635548,0.18333435,-0.37075806,9.787125
1427705203467,1427707020903670948,0.18095398,-0.38742065,9.777603
1427705203472,1427707020908706349,0.13453674,-0.36956787,9.716904
1427705203477,1427707020913741749,0.14881897,-0.37789917,9.732376
1427705203482,1427707020918777149,0.17024231,-0.39575195,9.721664
1427705203487,1427707020923812550,0.15596008,-0.38861084,9.803787
1427705203492,1427707020928847950,0.19761658,-0.4076538,9.800217
1427705203498,1427707020933883351,0.23451233,-0.3909912,9.714523
1427705203503,1427707020938918751,0.13453674,-0.39337158,9.6645355
1427705203508,1427707020943954151,0.12739563,-0.39456177,9.797836
1427705203513,1427707020948989552,0.16548157,-0.37313843,9.838303
1427705203518,1427707020954024952,0.104782104,-0.3683777,9.746658
1427705203523,1427707020959060353,0.16548157,-0.42788696,9.75618
1427705203528,1427707020964095753,0.21784973,-0.41241455,9.774033
1427705203533,1427707020969131153,0.15596008,-0.36956787,9.751419
1427705203538,1427707020974166554,0.07859802,-0.37789917,9.725235
1427705203543,1427707020979201954,0.1631012,-0.41360474,9.727615
1427705203548,1427707020984237354,0.12382507,-0.36956787,9.82283
1427705203553,1427707020989272755,0.12382507,-0.41003418,9.728806
1427705203558,1427707020994308155,0.18214417,-0.39575195,9.834732
1427705203563,1427707020999343556,0.14524841,-0.3755188,9.709763
1427705203568,1427707021004378956,0.16548157,-0.40646362,9.768082
1427705203573,1427707021009414356,0.1714325,-0.35647583,9.778793
1427705203578,1427707021014449757,0.17381287,-0.38861084,9.774033
1427705203583,1427707021019485157,0.17857361,-0.3838501,9.732376
1427705203588,1427707021024520558,0.20594788,-0.3993225,9.644302
1427705203593,1427707021029555958,0.15715027,-0.38980103,9.740707
1427705203598,1427707021034591358,0.20594788,-0.3826599,9.69429
1427705203603,1427707021039657276,0.15000916,-0.40408325,9.7990265
1427705203608,1427707021044631642,0.14524841,-0.3838501,9.731186
1427705203613,1427707021049697560,0.16429138,-0.38861084,9.725235
1427705203618,1427707021054732960,0.15953064,-0.42312622,9.729996
1427705203623,1427707021059768360,0.16667175,-0.37789917,9.75856
1427705203629,1427707021064803761,0.14881897,-0.33743286,9.800217
1427705203634,1427707021069839161,0.17024231,-0.3743286,9.771652
1427705203639,1427707021074874561,0.1631012,-0.42312622,9.795456
1427705203644,1427707021079909962,0.13096619,-0.34933472,9.731186
1427705203649,1427707021084945362,0.15953064,-0.34814453,9.741898
1427705203654,1427707021089980763,0.104782104,-0.39456177,9.813309
1427705203659,1427707021095016163,0.19285583,-0.3683777,9.732376
1427705203664,1427707021100051563,0.14286804,-0.35409546,9.737137
1427705203669,1427707021105086964,0.13215637,-0.36123657,9.82283
1427705203674,1427707021110122364,0.16548157,-0.41360474,9.680008
1427705203679,1427707021115157765,0.16072083,-0.42074585,9.815689
1427705203684,1427707021120193165,0.14881897,-0.35290527,9.753799
1427705203689,1427707021125228565,0.15715027,-0.40646362,9.743088
1427705203694,1427707021130263966,0.19999695,-0.41122437,9.778793
1427705203699,1427707021135299366,0.13215637,-0.35647583,9.7990265
1427705203704,1427707021140334767,0.20951843,-0.41955566,9.724045
1427705203709,1427707021145370167,0.14881897,-0.39694214,9.728806
1427705203714,1427707021150405567,0.20951843,-0.38623047,9.727615
1427705203719,1427707021155440968,0.14048767,-0.4255066,9.722855
1427705203724,1427707021160476368,0.15834045,-0.36361694,9.765701
1427705203729,1427707021165511769,0.18928528,-0.36361694,9.841873
1427705203734,1427707021170547169,0.18452454,-0.3267212,9.721664
1427705203739,1427707021175582569,0.1547699,-0.36242676,9.800217
1427705203744,1427707021180617970,0.16191101,-0.408844,9.778793
1427705203749,1427707021185653370,0.19880676,-0.32315063,9.744278
1427705203754,1427707021190688770,0.17024231,-0.38980103,9.777603
1427705203759,1427707021195724171,0.19285583,-0.36480713,9.737137
1427705203764,1427707021200759571,0.15596008,-0.35647583,9.719284
1427705203770,1427707021205794972,0.19285583,-0.39456177,9.705002
1427705203774,1427707021210830372,0.17381287,-0.36361694,9.777603
1427705203780,1427707021215865772,0.17857361,-0.38027954,9.741898
1427705203785,1427707021220901173,0.1547699,-0.3671875,9.700241
1427705203790,1427707021225936573,0.15715027,-0.38742065,9.829971
1427705203795,1427707021230971974,0.2035675,-0.3505249,9.783554
1427705203800,1427707021236007374,0.19285583,-0.37789917,9.749039
1427705203805,1427707021241042774,0.129776,-0.39456177,9.751419
1427705203810,1427707021246078175,0.19285583,-0.4338379,9.789505
1427705203815,1427707021251113575,0.19404602,-0.3671875,9.769272
1427705203820,1427707021256148976,0.14762878,-0.4005127,9.796646
1427705203825,1427707021261184376,0.15715027,-0.3671875,9.809738
1427705203830,1427707021266219776,0.16429138,-0.40170288,9.705002
1427705203835,1427707021271255177,0.15119934,-0.42312622,9.770462
1427705203840,1427707021276290577,0.15953064,-0.42788696,9.75975
1427705203845,1427707021281325978,0.17857361,-0.39575195,9.735947
1427705203850,1427707021286361378,0.13691711,-0.32910156,9.69072
1427705203855,1427707021291396778,0.1547699,-0.41241455,9.738327
1427705203860,1427707021296432179,0.17619324,-0.35766602,9.721664
1427705203865,1427707021301467579,0.14048767,-0.36480713,9.782364
1427705203870,1427707021306502979,0.13453674,-0.40408325,9.782364
1427705203875,1427707021311538380,0.14167786,-0.41836548,9.803787
1427705203880,1427707021316573780,0.14167786,-0.36361694,9.751419
1427705203885,1427707021321609181,0.18571472,-0.34457397,9.751419
1427705203890,1427707021326644581,0.15596008,-0.34814453,9.744278
1427705203895,1427707021331679981,0.17738342,-0.40289307,9.7990265
1427705203900,1427707021336715382,0.12620544,-0.36123657,9.697861
1427705203905,1427707021341750782,0.19999695,-0.43145752,9.716904
1427705203911,1427707021346786183,0.16072083,-0.37075806,9.712143
1427705203916,1427707021351821583,0.1952362,-0.38027954,9.75856
1427705203921,1427707021356856983,0.11192322,-0.38504028,9.791885
1427705203926,1427707021361892384,0.14881897,-0.40527344,9.75737
1427705203931,1427707021366927784,0.16191101,-0.3743286,9.6931
1427705203936,1427707021371963185,0.115493774,-0.38504028,9.685959
1427705203941,1427707021376998585,0.21070862,-0.35528564,9.7799835
1427705203946,1427707021382033985,0.18571472,-0.37908936,9.810928
1427705203951,1427707021387069386,0.11668396,-0.33862305,9.750229
1427705203956,1427707021392104786,0.1880951,-0.36956787,9.744278
1427705203961,1427707021397140186,0.18571472,-0.3921814,9.75499
1427705203966,1427707021402175587,0.17738342,-0.38146973,9.745468
1427705203971,1427707021407210987,0.115493774,-0.3838501,9.776413
1427705203976,1427707021412246388,0.19880676,-0.36956787,9.705002
1427705203981,1427707021417281788,0.18571472,-0.38504028,9.858536
1427705203986,1427707021422317188,0.16667175,-0.4076538,9.737137
1427705203991,1427707021427352589,0.1464386,-0.34695435,9.725235
1427705203996,1427707021432387989,0.15000916,-0.37789917,9.732376
1427705204001,1427707021437423390,0.1880951,-0.39694214,9.737137
1427705204006,1427707021442458790,0.17500305,-0.37194824,9.6645355
1427705204011,1427707021447494190,0.1714325,-0.34457397,9.744278
1427705204016,1427707021452529591,0.14167786,-0.37194824,9.793076
1427705204021,1427707021457564991,0.10002136,-0.36123657,9.772842
1427705204027,1427707021462600392,0.12263489,-0.40408325,9.765701
1427705204032,1427707021467635792,0.13572693,-0.408844,9.75856
1427705204037,1427707021472671192,0.22142029,-0.36361694,9.763321
1427705204042,1427707021477706593,0.18333435,-0.37670898,9.75618
1427705204047,1427707021482741993,0.129776,-0.37075806,9.807358
1427705204052,1427707021487777394,0.20237732,-0.37789917,9.740707
1427705204057,1427707021492812794,0.14881897,-0.40527344,9.803787
1427705204062,1427707021497848194,0.15953064,-0.39575195,9.750229
1427705204067,1427707021502883595,0.15119934,-0.4076538,9.75737
1427705204072,1427707021507918995,0.13691711,-0.3993225,9.75618
1427705204088,1427707021512954395,0.15953064,-0.39813232,9.740707
1427705204088,1427707021517989796,0.15834045,-0.39337158,9.718094
1427705204088,1427707021523025196,0.2035675,-0.38980103,9.725235
1427705204092,1427707021528060597,0.20713806,-0.35290527,9.726425
1427705204097,1427707021533095997,0.1952362,-0.42074585,9.765701
1427705204102,1427707021538131397,0.15834045,-0.3659973,9.775223
1427705204107,1427707021543166798,0.18571472,-0.38146973,9.795456
1427705204112,1427707021548202198,0.1797638,-0.3826599,9.744278
1427705204117,1427707021553237599,0.17857361,-0.3505249,9.752609
1427705204122,1427707021558272999,0.12025452,-0.36956787,9.829971
1427705204127,1427707021563308399,0.20237732,-0.40170288,9.726425
1427705204132,1427707021568343800,0.13334656,-0.43740845,9.703812
1427705204137,1427707021573379200,0.16905212,-0.45407104,9.784744
1427705204142,1427707021578414601,0.14405823,-0.3826599,9.744278
1427705204147,1427707021583450001,0.19999695,-0.38980103,9.762131
1427705204152,1427707021588485401,0.1547699,-0.41955566,9.785934
1427705204157,1427707021593520802,0.18452454,-0.39813232,9.739517
1427705204162,1427707021598556202,0.1547699,-0.4255066,9.807358
1427705204167,1427707021603591603,0.18095398,-0.39694214,9.729996
1427705204172,1427707021608627003,0.15715027,-0.38742065,9.795456
1427705204177,1427707021613662403,0.17500305,-0.42074585,9.777603
1427705204182,1427707021618697804,0.19047546,-0.37789917,9.753799
1427705204187,1427707021623733204,0.1464386,-0.41003418,9.666916
1427705204192,1427707021628768604,0.20475769,-0.3671875,9.682388
1427705204198,1427707021633804005,0.18452454,-0.4576416,9.846634
1427705204203,1427707021638839405,0.18095398,-0.34457397,9.795456
1427705204208,1427707021643874806,0.16191101,-0.35766602,9.762131
1427705204213,1427707021648910206,0.12739563,-0.35409546,9.82045
1427705204218,1427707021653945606,0.14524841,-0.38742065,9.794266
1427705204223,1427707021658981007,0.14048767,-0.38146973,9.697861
1427705204228,1427707021664016407,0.1714325,-0.37789917,9.738327
1427705204233,1427707021669051808,0.15834045,-0.3671875,9.776413
1427705204238,1427707021674087208,0.10121155,-0.3909912,9.770462
1427705204243,1427707021679122608,0.1381073,-0.3826599,9.7990265
1427705204248,1427707021684158009,0.15834045,-0.39813232,9.724045
1427705204253,1427707021689193409,0.16191101,-0.4243164,9.729996
1427705204258,1427707021694228810,0.22737122,-0.37670898,9.75737
1427705204263,1427707021699264210,0.14762878,-0.35290527,9.783554
1427705204268,1427707021704299610,0.129776,-0.36480713,9.804977
1427705204273,1427707021709335011,0.16667175,-0.37789917,9.743088
1427705204278,1427707021714370411,0.17262268,-0.38861084,9.658585
1427705204283,1427707021719405811,0.15953064,-0.39813232,9.850204
1427705204288,1427707021724441212,0.17857361,-0.3659973,9.788315
1427705204293,1427707021729476612,0.1880951,-0.39813232,9.735947
1427705204298,1427707021734512013,0.18095398,-0.39456177,9.75499
1427705204303,1427707021739547413,0.18333435,-0.3826599,9.75737
1427705204308,1427707021744582813,0.16429138,-0.31958008,9.726425
1427705204313,1427707021749618214,0.15238953,-0.3826599,9.738327
1427705204318,1427707021754653614,0.16191101,-0.38146973,9.764511
1427705204323,1427707021759689015,0.1797638,-0.40646362,9.7478485
1427705204328,1427707021764724415,0.14405823,-0.34814453,9.732376
1427705204333,1427707021769759815,0.12263489,-0.38742065,9.775223
1427705204339,1427707021774795216,0.17262268,-0.32315063,9.75975
1427705204344,1427707021779830616,0.13215637,-0.3683777,9.801407
1427705204349,1427707021784866017,0.1880951,-0.3338623,9.741898
1427705204354,1427707021789901417,0.18214417,-0.38504028,9.7478485
1427705204359,1427707021794936817,0.1797638,-0.33743286,9.839493
1427705204364,1427707021799972218,0.13334656,-0.38623047,9.775223
1427705204369,1427707021805007618,0.15119934,-0.4171753,9.739517
1427705204374,1427707021810043019,0.1714325,-0.3683777,9.753799
1427705204379,1427707021815078419,0.1131134,-0.35528564,9.745468
1427705204384,1427707021820113819,0.14286804,-0.39575195,9.726425
1427705204389,1427707021825149220,0.14048767,-0.29815674,9.705002
1427705204394,1427707021830184620,0.21427917,-0.37670898,9.760941
1427705204399,1427707021835220020,0.15596008,-0.3600464,9.733566
1427705204404,1427707021840255421,0.16786194,-0.37908936,9.706192
1427705204409,1427707021845290821,0.17857361,-0.4159851,9.701431
1427705204414,1427707021850326222,0.1631012,-0.3921814,9.672867
1427705204419,1427707021855361622,0.17262268,-0.3838501,9.770462
1427705204425,1427707021860397022,0.19880676,-0.39337158,9.802597
1427705204429,1427707021865432423,0.08930969,-0.35766602,9.752609
1427705204434,1427707021870467823,0.13334656,-0.38861084,9.768082
1427705204439,1427707021875503224,0.10121155,-0.3826599,9.810928
1427705204444,1427707021880538624,0.16905212,-0.39575195,9.770462
1427705204449,1427707021885574024,0.10954285,-0.38861084,9.789505
1427705204454,1427707021890609425,0.2118988,-0.36956787,9.733566
1427705204459,1427707021895644825,0.11192322,-0.34695435,9.776413
1427705204464,1427707021900680226,0.17500305,-0.38504028,9.763321
1427705204469,1427707021905715626,0.19166565,-0.37194824,9.768082
1427705204475,1427707021910751026,0.19047546,-0.3826599,9.801407
1427705204480,1427707021915786427,0.129776,-0.36242676,9.787125
1427705204485,1427707021920821827,0.17619324,-0.37075806,9.795456
1427705204490,1427707021925857228,0.15238953,-0.43740845,9.7668915
1427705204495,1427707021930892628,0.16191101,-0.41003418,9.784744
1427705204500,1427707021935928028,0.1880951,-0.34457397,9.734756
1427705204505,1427707021940963429,0.13929749,-0.40170288,9.749039
1427705204510,1427707021945998829,0.1214447,-0.41360474,9.732376
1427705204515,1427707021951034229,0.18333435,-0.40646362,9.807358
1427705204520,1427707021956069630,0.14881897,-0.3421936,9.735947
1427705204525,1427707021961105030,0.15834045,-0.35647583,9.802597
1427705204530,1427707021966140431,0.17262268,-0.3921814,9.707382
1427705204535,1427707021971175831,0.117874146,-0.4159851,9.783554
1427705204540,1427707021976211231,0.15000916,-0.41955566,9.713333
1427705204545,1427707021981246632,0.12263489,-0.3993225,9.700241
1427705204550,1427707021986282032,0.12858582,-0.43859863,9.816879
1427705204555,1427707021991317433,0.15357971,-0.43026733,9.775223
1427705204560,1427707021996352833,0.17262268,-0.42193604,9.760941
1427705204565,1427707022001388233,0.16667175,-0.34814453,9.764511
1427705204570,1427707022006423634,0.20713806,-0.408844,9.804977
1427705204575,1427707022011459034,0.1381073,-0.3755188,9.696671
1427705204580,1427707022016494435,0.15596008,-0.37789917,9.768082
1427705204585,1427707022021529835,0.17500305,-0.3838501,9.75975
1427705204590,1427707022026565235,0.1631012,-0.38504028,9.763321
1427705204595,1427707022031600636,0.14167786,-0.37670898,9.771652
1427705204600,1427707022036636036,0.15357971,-0.37908936,9.7799835
1427705204605,1427707022041671436,0.115493774,-0.3755188,9.828781
1427705204610,1427707022046706837,0.14048767,-0.3517151,9.796646
1427705204615,1427707022051742237,0.13334656,-0.3826599,9.709763
1427705204621,1427707022056777638,0.1131134,-0.4005127,9.737137
1427705204626,1427707022061813038,0.15953064,-0.4243164,9.69191
1427705204631,1427707022066848438,0.19999695,-0.40170288,9.770462
1427705204636,1427707022071883839,0.13691711,-0.42193604,9.7668915
1427705204641,1427707022076919239,0.20118713,-0.38027954,9.825211
1427705204646,1427707022081954640,0.18214417,-0.40170288,9.751419
1427705204651,1427707022086990040,0.13453674,-0.34100342,9.710953
1427705204656,1427707022092025440,0.1880951,-0.3683777,9.770462
1427705204661,1427707022097060841,0.21903992,-0.37194824,9.69548
1427705204666,1427707022102096241,0.17738342,-0.36480713,9.696671
1427705204671,1427707022107131642,0.1869049,-0.3671875,9.783554
1427705204676,1427707022112167042,0.1464386,-0.37194824,9.775223
1427705204681,1427707022117202442,0.14524841,-0.34457397,9.75975
1427705204686,1427707022122237843,0.1797638,-0.37670898,9.706192
1427705204691,1427707022127273243,0.16667175,-0.33029175,9.808548
1427705204696,1427707022132308644,0.11668396,-0.408844,9.743088
1427705204701,1427707022137344044,0.1869049,-0.3683777,9.7157135
1427705204706,1427707022142379444,0.1797638,-0.37670898,9.751419
1427705204711,1427707022147414845,0.17500305,-0.4338379,9.803787
1427705204716,1427707022152450245,0.13334656,-0.3659973,9.75737
1427705204721,1427707022157485645,0.22261047,-0.37908936,9.729996
1427705204726,1427707022162521046,0.1547699,-0.39813232,9.765701
1427705204731,1427707022167556446,0.1797638,-0.35528564,9.75856
1427705204736,1427707022172591847,0.18095398,-0.32791138,9.713333
1427705204741,1427707022177627247,0.18095398,-0.3350525,9.687149
1427705204746,1427707022182662647,0.1547699,-0.37670898,9.777603
1427705204751,1427707022187698048,0.15834045,-0.3826599,9.765701
1427705204757,1427707022192733448,0.15119934,-0.3588562,9.749039
1427705204761,1427707022197971330,0.13572693,-0.36956787,9.782364
1427705204767,1427707022203006730,0.12501526,-0.35528564,9.709763
1427705204772,1427707022208042130,0.17738342,-0.37194824,9.740707
1427705204777,1427707022213077531,0.1464386,-0.4005127,9.741898
1427705204782,1427707022218112931,0.17262268,-0.38027954,9.752609
1427705204787,1427707022223148332,0.19642639,-0.4421692,9.775223
1427705204792,1427707022228183732,0.13929749,-0.3671875,9.772842
1427705204797,1427707022233219132,0.15834045,-0.37670898,9.75975
1427705204802,1427707022238254533,0.19880676,-0.36361694,9.793076
1427705204807,1427707022243289933,0.17500305,-0.38861084,9.771652
1427705204812,1427707022248325334,0.19047546,-0.33267212,9.774033
1427705204817,1427707022253360734,0.14167786,-0.36480713,9.713333
1427705204822,1427707022258396134,0.14524841,-0.37313843,9.81926
1427705204827,1427707022263431535,0.15596008,-0.3505249,9.781174
1427705204832,1427707022268466935,0.16786194,-0.4159851,9.75737
1427705204837,1427707022273502335,0.16072083,-0.36361694,9.713333
1427705204842,1427707022278537736,0.17857361,-0.37313843,9.697861
1427705204847,1427707022283573136,0.15238953,-0.38742065,9.787125
1427705204852,1427707022288608537,0.18452454,-0.41003418,9.69191
1427705204857,1427707022293643937,0.15357971,-0.33267212,9.700241
1427705204862,1427707022298679337,0.129776,-0.37789917,9.813309
1427705204867,1427707022303714738,0.094070435,-0.38742065,9.772842
1427705204872,1427707022308750138,0.21427917,-0.36480713,9.769272
1427705204877,1427707022313785539,0.1547699,-0.36956787,9.741898
1427705204882,1427707022318820939,0.15357971,-0.36480713,9.731186
1427705204887,1427707022323856339,0.10002136,-0.40646362,9.789505
1427705204892,1427707022328891740,0.14048767,-0.34933472,9.744278
1427705204897,1427707022333927140,0.17738342,-0.38861084,9.753799
1427705204903,1427707022338962541,0.14881897,-0.34695435,9.743088
1427705204908,1427707022343997941,0.16191101,-0.40646362,9.7157135
1427705204913,1427707022349033341,0.16072083,-0.3433838,9.750229
1427705204918,1427707022354068742,0.15357971,-0.39575195,9.774033
1427705204923,1427707022359104142,0.18214417,-0.35409546,9.739517
1427705204928,1427707022364139542,0.14881897,-0.4076538,9.725235
1427705204933,1427707022369174943,0.16548157,-0.38623047,9.752609
1427705204938,1427707022374210343,0.1547699,-0.3838501,9.835922
1427705204943,1427707022379245744,0.1869049,-0.408844,9.720474
1427705204948,1427707022384281144,0.14286804,-0.4338379,9.800217
1427705204953,1427707022389316544,0.1869049,-0.3993225,9.69429
1427705204958,1427707022394351945,0.17024231,-0.40646362,9.699051
1427705204963,1427707022399387345,0.1797638,-0.37670898,9.75975
1427705204968,1427707022404422746,0.13096619,-0.3993225,9.781174
1427705204973,1427707022409458146,0.15834045,-0.38623047,9.7668915
1427705204978,1427707022414493546,0.2118988,-0.3600464,9.776413
1427705204983,1427707022419528947,0.13334656,-0.4171753,9.716904
1427705204988,1427707022424564347,0.14524841,-0.3350525,9.744278
1427705204993,1427707022429599748,0.20118713,-0.36956787,9.735947
1427705204998,1427707022434635148,0.19999695,-0.4159851,9.752609
1427705205003,1427707022439670548,0.13572693,-0.3588562,9.734756
1427705205008,1427707022444705949,0.19166565,-0.38742065,9.750229
1427705205013,1427707022449741349,0.15596008,-0.4076538,9.722855
1427705205018,1427707022454776750,0.15834045,-0.3683777,9.815689
1427705205023,1427707022459812150,0.15000916,-0.3826599,9.75737
1427705205028,1427707022464847550,0.15834045,-0.37670898,9.75499
1427705205033,1427707022469882951,0.15119934,-0.3755188,9.7799835
1427705205038,1427707022474918351,0.16072083,-0.41122437,9.783554
1427705205044,1427707022479953751,0.17262268,-0.34933472,9.746658
1427705205049,1427707022484989152,0.19285583,-0.41003418,9.784744
1427705205054,1427707022490024552,0.15596008,-0.36480713,9.752609
1427705205059,1427707022495059953,0.14167786,-0.3743286,9.82402
1427705205064,1427707022500095353,0.16429138,-0.37789917,9.731186
1427705205069,1427707022505130753,0.20594788,-0.38980103,9.7478485
1427705205074,1427707022510166154,0.12382507,-0.38742065,9.716904
1427705205079,1427707022515201554,0.15834045,-0.3921814,9.743088
1427705205084,1427707022520236955,0.1131134,-0.37789917,9.81926
1427705205089,1427707022525272355,0.1880951,-0.3755188,9.741898
1427705205094,1427707022530307755,0.13453674,-0.3588562,9.658585
1427705205099,1427707022535343156,0.19999695,-0.4005127,9.785934
1427705205104,1427707022540378556,0.11668396,-0.38504028,9.834732
1427705205109,1427707022545413957,0.19047546,-0.38980103,9.833542
1427705205114,1427707022550540910,0.15596008,-0.41955566,9.75856
1427705205119,1427707022555637345,0.14286804,-0.3921814,9.746658
1427705205125,1427707022560703263,0.13929749,-0.36242676,9.776413
1427705205129,1427707022565647111,0.1214447,-0.41955566,9.809738
1427705205134,1427707022570590959,0.18333435,-0.41836548,9.75975
1427705205139,1427707022575778947,0.15119934,-0.41241455,9.753799
1427705205144,1427707022580844865,0.115493774,-0.36361694,9.751419
1427705205150,1427707022585788712,0.14762878,-0.36123657,9.800217
1427705205155,1427707022590763078,0.18452454,-0.38027954,9.770462
1427705205159,1427707022595890031,0.18095398,-0.35290527,9.769272
1427705205164,1427707022600986466,0.17500305,-0.39694214,9.806168
1427705205170,1427707022605930314,0.16786194,-0.39456177,9.705002
1427705205175,1427707022610935197,0.18928528,-0.3826599,9.703812
1427705205180,1427707022616001115,0.15596008,-0.37075806,9.7668915
1427705205185,1427707022621097550,0.15238953,-0.36956787,9.864487
1427705205190,1427707022626071916,0.1381073,-0.38146973,9.75856
1427705205195,1427707022631046281,0.15238953,-0.33981323,9.75499
1427705205200,1427707022636173234,0.16191101,-0.41122437,9.735947
1427705205205,1427707022641300187,0.16905212,-0.3671875,9.752609
1427705205210,1427707022646213517,0.16429138,-0.41955566,9.781174
1427705205215,1427707022651187882,0.1547699,-0.42907715,9.813309
1427705205220,1427707022656314835,0.17857361,-0.37194824,9.749039
1427705205225,1427707022661319718,0.15119934,-0.34457397,9.781174
1427705205230,1427707022666355119,0.14524841,-0.4005127,9.721664
1427705205235,1427707022671360001,0.16786194,-0.3505249,9.774033
1427705205240,1427707022676364884,0.17857361,-0.40527344,9.712143
1427705205245,1427707022681522355,0.19999695,-0.35647583,9.714523
1427705205250,1427707022686588273,0.1714325,-0.41241455,9.707382
1427705205255,1427707022691532121,0.17500305,-0.37313843,9.662155
1427705205261,1427707022696537003,0.23332214,-0.37075806,9.716904
1427705205265,1427707022701541886,0.15834045,-0.41836548,9.727615
1427705205270,1427707022706546769,0.1464386,-0.35528564,9.731186
1427705205275,1427707022711582169,0.17857361,-0.37194824,9.801407
1427705205280,1427707022716617570,0.12501526,-0.38861084,9.741898
1427705205285,1427707022721744523,0.1631012,-0.40170288,9.737137
1427705205291,1427707022726871476,0.21308899,-0.36956787,9.81926
1427705205296,1427707022731845841,0.12858582,-0.41955566,9.783554
1427705205301,1427707022736820207,0.15000916,-0.34933472,9.75618
1427705205306,1427707022741886125,0.14048767,-0.32791138,9.735947
1427705205311,1427707022747013078,0.1952362,-0.35647583,9.790695
1427705205316,1427707022752078996,0.20713806,-0.3671875,9.729996
1427705205321,1427707022757022843,0.15596008,-0.39694214,9.750229
1427705205326,1427707022761997209,0.16548157,-0.40170288,9.727615
1427705205331,1427707022767063126,0.25712585,-0.3433838,9.751419
1427705205336,1427707022772159562,0.17619324,-0.38146973,9.720474
1427705205341,1427707022777194962,0.2118988,-0.3600464,9.707382
1427705205346,1427707022782138810,0.17619324,-0.44812012,9.727615
1427705205351,1427707022787143693,0.19404602,-0.3826599,9.753799
